,features,silhouette,log_likelihood,train_return_diff,test_return_diff,n_features,combined_score
654,"pcr, normalized_vrp, pcr_zscore, trend_strength, fg",0.16543871016643036,-2954.334643001809,0.006939213013095663,0.007840654920060176,5,0.8593600114759967
655,"pcr, normalized_vrp, pcr_zscore, trend_strength, pct_fg",0.1519509163560591,812.3634839720297,0.0041841908539151295,0.010545741923155492,5,0.570370001747572
656,"pcr, normalized_vrp, pcr_zscore, iv_percentile_rank, relative_pcr",0.16209167639330388,-2493.82507499407,0.0012380726799154523,0.00785401196573726,5,0.2858989443848491
657,"pcr, normalized_vrp, pcr_zscore, iv_percentile_rank, rsi20",0.14685478894243972,-5719.083338189213,0.0008797322651615419,0.009050453489604584,5,0.23482801545859391
658,"pcr, normalized_vrp, pcr_zscore, iv_percentile_rank, fg",0.13489812946699942,-6034.225065309609,0.0024917469791957167,0.004294340427730088,5,0.3840728273865711
659,"pcr, normalized_vrp, pcr_zscore, iv_percentile_rank, pct_fg",0.037881582642969286,-2413.547141282513,0.0027216736362011135,0.004684768571564133,5,0.31004894626308066
660,"pcr, normalized_vrp, pcr_zscore, relative_pcr, rsi20",0.01697487175820887,-1527.409377045827,0.0015227859026447836,0.0054426889211938775,5,0.1692534620226872
661,"pcr, normalized_vrp, pcr_zscore, relative_pcr, fg",0.14209920712095694,-1999.8779263343638,0.005740979015736279,0.006921163024159321,5,0.7161971086945847
662,"pcr, normalized_vrp, pcr_zscore, relative_pcr, pct_fg",0.08120815611961792,1728.7883250865607,0.004053450343612225,0.00598721011531793,5,0.4865531904808404
663,"pcr, normalized_vrp, pcr_zscore, rsi20, fg",0.08061670596672407,-5121.0083247975945,0.004730154636299755,0.0,5,0.5536321695966996
664,"pcr, normalized_vrp, pcr_zscore, rsi20, pct_fg",0.15021686787469393,-1547.3900430951892,0.0035310103052551495,0.007124531845061232,5,0.5033178984002089
665,"pcr, normalized_vrp, pcr_zscore, fg, pct_fg",0.36431882726465753,-1819.0003315729439,0.009415968596344946,0.004123799831975276,5,1.3059156868991522
666,"pcr, normalized_vrp, vol_of_vol, trend_strength, iv_percentile_rank",0.10755978296163561,-5191.723950710838,0.0014593029455404385,0.0026268835287349477,5,0.2534900775156795
667,"pcr, normalized_vrp, vol_of_vol, trend_strength, relative_pcr",-0.007788632644971075,-684.818767091284,0.002181871932148642,0.00773808536046886,5,0.21039856056989312
668,"pcr, normalized_vrp, vol_of_vol, trend_strength, rsi20",0.07693993373320526,-3769.8875565124936,0.001978742071846013,0.006517248824402529,5,0.27481414091780654
669,"pcr, normalized_vrp, vol_of_vol, trend_strength, fg",0.22139276201163455,-4683.851130247305,0.006545130196578302,0.00010709273966011401,5,0.8759057816694646
670,"pcr, normalized_vrp, vol_of_vol, trend_strength, pct_fg",-0.027922141131805318,-998.173926714593,0.0033634333471325205,0.0074679883380249,5,0.30842119358144676
671,"pcr, normalized_vrp, vol_of_vol, iv_percentile_rank, relative_pcr",0.12452362409676171,-4353.30508486575,0.0018985526432740275,0.0033511714214366065,5,0.3143788884241645
672,"pcr, normalized_vrp, vol_of_vol, iv_percentile_rank, rsi20",0.1424058240098038,-7528.140156173973,0.0008853350187698802,0.009050453489604584,5,0.23093932588679184
673,"pcr, normalized_vrp, vol_of_vol, iv_percentile_rank, fg",0.10226598547062574,-7961.821034611097,0.0010775462339487289,0.006275759591219841,5,0.21002060886549861
674,"pcr, normalized_vrp, vol_of_vol, iv_percentile_rank, pct_fg",0.058719734747710646,-4288.471341491583,0.0006250339630002879,0.002277300786737645,5,0.12122313104773944
675,"pcr, normalized_vrp, vol_of_vol, relative_pcr, rsi20",0.06691802447253982,-3446.558822880331,0.0013962238238434115,0.009115338438220407,5,0.20654040685688096
676,"pcr, normalized_vrp, vol_of_vol, relative_pcr, fg",0.23195096131193818,-3832.9882458484863,0.00835660240147764,0.019672034703914543,5,1.0676112014597023
677,"pcr, normalized_vrp, vol_of_vol, relative_pcr, pct_fg",-0.038749518036512984,-266.02721012405175,0.0010040230103746826,0.006279170508524767,5,0.06165278300095528
678,"pcr, normalized_vrp, vol_of_vol, rsi20, fg",0.14182691774695783,-7063.043678076628,0.00758868452674122,0.0021799917991003823,5,0.9006953704210798
679,"pcr, normalized_vrp, vol_of_vol, rsi20, pct_fg",0.13604828703448607,-3385.381801464774,0.002216289085077764,0.004934449976372882,5,0.35767719554226246
680,"pcr, normalized_vrp, vol_of_vol, fg, pct_fg",0.2153989867399686,-3767.28531774425,0.004468818877225219,0.0074550962730214445,5,0.6622808744624905
681,"pcr, normalized_vrp, trend_strength, iv_percentile_rank, relative_pcr",0.1722527209732277,-2117.182167486118,0.0019824309346658463,0.007709834597854421,5,0.37049581443981233
682,"pcr, normalized_vrp, trend_strength, iv_percentile_rank, rsi20",0.1607977516932379,-5151.965860026675,0.0026426913597196607,0.009050453489604584,5,0.42506688766520395
683,"pcr, normalized_vrp, trend_strength, iv_percentile_rank, fg",0.13194839060957123,-5675.797295039191,0.0024659619583807363,0.0051126216171332615,5,0.3785445864476449
684,"pcr, normalized_vrp, trend_strength, iv_percentile_rank, pct_fg",0.19814343405001655,-2150.0434726614662,0.004378608955169956,0.013894214913415564,5,0.6360043295670121
685,"pcr, normalized_vrp, trend_strength, relative_pcr, rsi20",0.10067276674212516,-1133.0523524213227,0.0041363349382543225,0.0041049844646367985,5,0.5143062605675575
686,"pcr, normalized_vrp, trend_strength, relative_pcr, fg",0.11706744809962454,-1725.1643020169586,0.004375033436609281,0.0073936568865793926,5,0.5545707917605527
687,"pcr, normalized_vrp, trend_strength, relative_pcr, pct_fg",0.275938909359111,2145.34701289664,0.004416980841821699,0.005589217511109932,5,0.717636993541281
688,"pcr, normalized_vrp, trend_strength, rsi20, fg",0.09706311650597767,-4836.054962648797,0.0061556136879843985,0.0037661880884130475,5,0.7126244853044175
689,"pcr, normalized_vrp, trend_strength, rsi20, pct_fg",0.3957874815831788,-867.08861299367,0.004615214775341332,0.010530602789408178,5,0.857308959117312
690,"pcr, normalized_vrp, trend_strength, fg, pct_fg",0.3425485252956043,-1530.5942400540162,0.012354885555573923,0.0043982599667921,5,1.5780370808529964
691,"pcr, normalized_vrp, iv_percentile_rank, relative_pcr, rsi20",0.1455391917788261,-4389.122974857925,0.0009620707833312547,0.007884163622117921,5,0.24174627011195157
692,"pcr, normalized_vrp, iv_percentile_rank, relative_pcr, fg",0.13518875729142432,-4807.838409767159,0.0024917469791957167,0.0051126216171332615,5,0.384363455210996
693,"pcr, normalized_vrp, iv_percentile_rank, relative_pcr, pct_fg",0.07817379481141785,-1290.8484460801358,0.0026107258776736824,0.009312105498962208,5,0.3392463825787861
694,"pcr, normalized_vrp, iv_percentile_rank, rsi20, fg",0.08946490295132206,-8095.88216399739,0.005239818942067641,0.006921163024159321,5,0.6134467971580861
695,"pcr, normalized_vrp, iv_percentile_rank, rsi20, pct_fg",0.1533176413032194,-4202.099675597797,0.0038196850044117233,0.008885029207741863,5,0.5352861417443917
696,"pcr, normalized_vrp, iv_percentile_rank, fg, pct_fg",0.28550098776805033,-4693.056784464336,0.0034993209236239935,0.007051137091174953,5,0.6354330801304497
697,"pcr, normalized_vrp, relative_pcr, rsi20, fg",0.13063747151192445,-3968.4946754490497,0.005034976193476362,0.006921163024159321,5,0.6341350908595607
698,"pcr, normalized_vrp, relative_pcr, rsi20, pct_fg",0.3396706260235528,-209.98239672041908,0.003717899909763859,0.010814360920674636,5,0.7114606169999387
699,"pcr, normalized_vrp, relative_pcr, fg, pct_fg",0.3600673344318693,-638.3544337885477,0.011338748333653096,0.003914313474105936,5,1.4939421677971787
700,"pcr, normalized_vrp, rsi20, fg, pct_fg",0.27403016861744617,-3678.0772648320817,0.011546912245604016,0.004337366485974965,5,1.4287213931778477
701,"pcr, pcr_zscore, vol_of_vol, trend_strength, iv_percentile_rank",0.1891081734854427,-6220.964761171096,0.0008072528809350074,0.013146208692089068,5,0.26983346157894345
702,"pcr, pcr_zscore, vol_of_vol, trend_strength, relative_pcr",0.22985909869073054,-1922.2899023587584,0.0027134710690915336,0.0,5,0.5012062055998839
703,"pcr, pcr_zscore, vol_of_vol, trend_strength, rsi20",0.07682808057089954,-5159.507234074701,0.0032506442351650103,0.004278203282141268,5,0.4018925040874006
704,"pcr, pcr_zscore, vol_of_vol, trend_strength, fg",0.25461840534987784,-5392.054513737065,0.00685956380740921,0.0,5,0.9405747860907989
705,"pcr, pcr_zscore, vol_of_vol, trend_strength, pct_fg",0.08268903901028439,-1952.7696995391468,0.0028523224456711836,0.004982086358849675,5,0.3679212835774028
706,"pcr, pcr_zscore, vol_of_vol, iv_percentile_rank, relative_pcr",0.10370062359414844,-5191.329382010521,0.0012098924145747727,0.002114121102751257,5,0.22468986505162572
707,"pcr, pcr_zscore, vol_of_vol, iv_percentile_rank, rsi20",0.19567928986496785,-8538.889341979178,0.0006230981084084481,0.010231148725414545,5,0.25798910070581266
708,"pcr, pcr_zscore, vol_of_vol, iv_percentile_rank, fg",0.09860869986321229,-8862.062800738084,0.0016275074331720553,0.001191311742539376,5,0.2613594431804178
709,"pcr, pcr_zscore, vol_of_vol, iv_percentile_rank, pct_fg",0.2103202359826757,-5447.660219718442,0.0010566216364793835,0.003480664737356683,5,0.31598239963061403
710,"pcr, pcr_zscore, vol_of_vol, relative_pcr, rsi20",0.04897865977250884,-4202.197965110013,0.0020205397685431736,0.01530575009829931,5,0.2510326366268262
711,"pcr, pcr_zscore, vol_of_vol, relative_pcr, fg",0.18307990612313677,-4641.607999532526,0.004072115163525694,0.009967948502744354,5,0.5902914224757062
712,"pcr, pcr_zscore, vol_of_vol, relative_pcr, pct_fg",0.03459440285988867,-1032.7752468855256,0.00454137017852239,0.003108891823610826,5,0.48873142071212766
713,"pcr, pcr_zscore, vol_of_vol, rsi20, fg",0.1660976007033882,-7652.603636647968,0.007860386326385672,0.019672034703914543,5,0.9521362333419554
714,"pcr, pcr_zscore, vol_of_vol, rsi20, pct_fg",0.06179794615061191,-4245.154738825227,0.003514177058573532,0.010515571957340219,5,0.4132156520079651
715,"pcr, pcr_zscore, vol_of_vol, fg, pct_fg",0.37072152800371483,-4462.406611050846,0.003876390640002189,0.008023729114729707,5,0.7583605920039337
716,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, relative_pcr",0.14623656966216764,-2925.7741192221283,0.0021549731024433473,0.005349175102316148,5,0.3617338799065024
717,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, rsi20",0.22024711131863386,-6141.102485924746,0.0038555436806830194,0.010231148725414545,5,0.6058014793869358
718,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, fg",0.12266255089768893,-6560.093474119457,0.003298875258584056,0.006539773870981022,5,0.4525500767560945
719,"pcr, pcr_zscore, trend_strength, iv_percentile_rank, pct_fg",0.04837086355020957,-2985.63437452521,0.0035624192082126943,0.0018375022283145517,5,0.404612784371479
720,"pcr, pcr_zscore, trend_strength, relative_pcr, rsi20",0.09624220422557742,-1803.3375742399721,0.004595422773479557,0.00875913436781263,5,0.5557844815735331
721,"pcr, pcr_zscore, trend_strength, relative_pcr, fg",0.26065246522963964,-2201.2692038928926,0.006745471932775245,0.019672034703914543,5,0.9351996585071642
722,"pcr, pcr_zscore, trend_strength, relative_pcr, pct_fg",0.10153034978302952,1346.9033751680474,0.0020510484224965336,0.0026233527503052067,5,0.30663519203268286
723,"pcr, pcr_zscore, trend_strength, rsi20, fg",0.10232248357719352,-5428.544603736651,0.003585177384478386,0.005364412099815459,5,0.4608402220250321
724,"pcr, pcr_zscore, trend_strength, rsi20, pct_fg",0.18162663091307757,-1903.0682436674147,0.00288812070064033,0.009759380589638648,5,0.4704387009771106
725,"pcr, pcr_zscore, trend_strength, fg, pct_fg",0.29217285534734133,-2134.094634365291,0.003940029566290555,0.00010709273966011401,5,0.6861758119763968
726,"pcr, pcr_zscore, iv_percentile_rank, relative_pcr, rsi20",0.11985443711599893,-5175.231254051101,0.004698581993963749,0.004188821764709826,5,0.5897126365123738
727,"pcr, pcr_zscore, iv_percentile_rank, relative_pcr, fg",0.11962450987816617,-5578.0694329452635,0.0029941273654853036,0.0027339163278239124,5,0.4190372464266965
728,"pcr, pcr_zscore, iv_percentile_rank, relative_pcr, pct_fg",0.13123385297296558,-2061.555039221003,0.0028437071184134687,0.005048106854015655,5,0.41560456481431246
729,"pcr, pcr_zscore, iv_percentile_rank, rsi20, fg",0.12929835460273365,-8656.400447763594,0.007207770795893239,0.0,5,0.8500754341920576
730,"pcr, pcr_zscore, iv_percentile_rank, rsi20, pct_fg",0.11890824029374156,-5301.774553468832,0.0023542498490877507,0.008950226803318572,5,0.35433322520251664
731,"pcr, pcr_zscore, iv_percentile_rank, fg, pct_fg",0.3276065249093927,-5547.41829192374,0.003801660233555878,0.00010709273966011401,5,0.7077725482649805
732,"pcr, pcr_zscore, relative_pcr, rsi20, fg",0.09687967121576857,-4516.010220417926,0.0031788405992440134,0.005612462590300299,5,0.4147637311401699
733,"pcr, pcr_zscore, relative_pcr, rsi20, pct_fg",0.19309402647990404,-1047.811255215553,0.00457514490848333,0.009325545243315888,5,0.650608517328237
734,"pcr, pcr_zscore, relative_pcr, fg, pct_fg",0.2892605897140153,-1242.55280098086,0.004425531958549986,0.00010709273966011401,5,0.7318137855690139
735,"pcr, pcr_zscore, rsi20, fg, pct_fg",0.28088975509593395,-4483.866401194126,0.003738401218302402,0.012520341699318536,5,0.6547298769261741
736,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, relative_pcr",0.21514009975522416,-4888.76623728847,0.000559336196820904,0.002753343677976235,5,0.27107371943731456
737,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, rsi20",0.20036731589159754,-7954.862568538009,0.0013405681969609823,0.009680434175636245,5,0.3344241355876958
738,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, fg",0.10800851370020367,-8483.292089050123,0.0014880418825629269,0.006771209573380016,5,0.25681270195649636
739,"pcr, vol_of_vol, trend_strength, iv_percentile_rank, pct_fg",0.13254802853557604,-4802.689782619663,0.002720896977813182,0.003521670349595726,5,0.4046377263168942
740,"pcr, vol_of_vol, trend_strength, relative_pcr, rsi20",0.1004035684835335,-3829.364733572306,0.0028790047951129,0.011742303056652408,5,0.3883040479948235
741,"pcr, vol_of_vol, trend_strength, relative_pcr, fg",0.24908090245684614,-4199.345019965382,0.007786938596113413,0.019672034703914543,5,1.0277747620681874
742,"pcr, vol_of_vol, trend_strength, relative_pcr, pct_fg",-0.032081002847270786,-768.7201686655213,0.003060114117660079,0.003140251721177551,5,0.2739304089187371
743,"pcr, vol_of_vol, trend_strength, rsi20, fg",0.08800271830093308,-7412.522370996262,0.003214255757260402,0.006022066804122301,5,0.4094282940269733
744,"pcr, vol_of_vol, trend_strength, rsi20, pct_fg",0.14780016929558978,-3743.6862752082784,0.005225761192676662,0.008579101693372998,5,0.6703762885632559
745,"pcr, vol_of_vol, trend_strength, fg, pct_fg",0.2600170013393868,-4130.067396905513,0.0035779503890835487,0.00010709273966011401,5,0.6178120402477416
746,"pcr, vol_of_vol, iv_percentile_rank, relative_pcr, rsi20",0.1899552682273331,-7191.7857938932775,0.0017329306107359437,0.0074804733387127675,5,0.3632483293009275
747,"pcr, vol_of_vol, iv_percentile_rank, relative_pcr, fg",0.09751138299593952,-7610.749558120676,0.0025273617781245324,0.001191311742539376,5,0.35024756080839275
748,"pcr, vol_of_vol, iv_percentile_rank, relative_pcr, pct_fg",0.17815663134869952,-4045.7940775542597,0.0006796784588759671,0.006068235142164924,5,0.24612447723629624
749,"pcr, vol_of_vol, iv_percentile_rank, rsi20, fg",0.11952805021316186,-10551.788604277745,0.007477232976803486,0.019672034703914543,5,0.8672513478935103
750,"pcr, vol_of_vol, iv_percentile_rank, rsi20, pct_fg",0.214153102301794,-7179.2633447225035,0.005300476818677282,0.006564621339292533,5,0.7442007841695222
751,"pcr, vol_of_vol, iv_percentile_rank, fg, pct_fg",0.30011862220503777,-7475.82279181932,0.0025408437376725143,0.00435627972710695,5,0.5542029959722892
752,"pcr, vol_of_vol, relative_pcr, rsi20, fg",0.15301720655456588,-6430.656594247792,0.007741308327328393,0.019672034703914543,5,0.9271480392874052
753,"pcr, vol_of_vol, relative_pcr, rsi20, pct_fg",0.13124473895759542,-3029.8343401583356,0.005464145401078811,0.011255217271062313,5,0.6776592790654765
754,"pcr, vol_of_vol, relative_pcr, fg, pct_fg",0.29288467673183094,-3274.7801682875292,0.003833552702140966,0.00010709273966011401,5,0.6762399469459275
755,"pcr, vol_of_vol, rsi20, fg, pct_fg",0.21017102152237405,-6394.290350331393,0.005759859378224945,0.006212229889118503,5,0.7861569593448685
756,"pcr, trend_strength, iv_percentile_rank, relative_pcr, rsi20",0.22742809432980576,-4808.983281244876,0.004851073746955538,0.007366707545343984,5,0.7125354690253596
757,"pcr, trend_strength, iv_percentile_rank, relative_pcr, fg",0.12135139086751257,-5343.691864283004,0.0034196319800735096,0.005157441739575174,5,0.46331458887486354
758,"pcr, trend_strength, iv_percentile_rank, relative_pcr, pct_fg",0.09543696952039192,-1677.9073300672096,0.0019842494120175785,0.007870125006182125,5,0.2938619107221498
759,"pcr, trend_strength, iv_percentile_rank, rsi20, fg",0.1297524941002094,-8287.06677727547,0.008205993518380982,0.019672034703914543,5,0.9503518459383076
760,"pcr, trend_strength, iv_percentile_rank, rsi20, pct_fg",0.22518934300093846,-5097.498548845758,0.0071256806501135824,0.008955027633599013,5,0.9377574080122968
761,"pcr, trend_strength, iv_percentile_rank, fg, pct_fg",0.357124185000406,-5132.605467399131,0.002762636494645799,0.00435627972710695,5,0.6333878344649859
